post_id,author,body,score,created_utc,date
1ixbroz,theapeway,"When I can own 50 million for 50 bucks, I’m buying",4,1740446927.0,2025-02-25 01:28:47
1ixbroz,ArcturanMegaDonkey69,I'm waiting a little longer and wait until BTC changes direction then will stock up on SHIB  annnnnnnnnnd HOLD,3,1740513496.0,2025-02-25 19:58:16
1ixbroz,JaredThomasG,Bought more today!,1,1740438657.0,2025-02-24 23:10:57
1ixbroz,Yurgin,"I will wait. All in all im in the positve and worst case i ""wasted"" 100 bucks. Maybe in like, i dont know, 10 years because of an error or so 80% of all SHIB gets burned and i get rich and if not whatever lost 100 bucks",1,1740439721.0,2025-02-24 23:28:41
1ixbroz,michitech,I did,1,1740443042.0,2025-02-25 00:24:02
1ixbroz,Jumpy_Hold6249,i love a nice 20% off sale. Been loading up the credit card already!,1,1740628208.0,2025-02-27 03:50:08
1ixbroz,Apprehensive_Fruit76,"Yeah, I don’t want anything to do to support any Muskovite.",-2,1740489911.0,2025-02-25 13:25:11
1ixbroz,Aregulardude1221,Try 10k buddy,2,1740443969.0,2025-02-25 00:39:29
1iwrqp3,Neo_Epoch,What?,5,1740366229.0,2025-02-24 03:03:49
1iwrqp3,N/A,Well if goes down anymore it’s done so it has to be bullish it’s the only meme coin with a vision,3,1740366881.0,2025-02-24 03:14:41
1iwrqp3,Crazybuttondot,Is this fortnite,1,1740374296.0,2025-02-24 05:18:16
1iwrqp3,PoomanJoo,Super Ai post,0,1740374248.0,2025-02-24 05:17:28
1iwrqp3,TonyMontana00404,Grow up kid,0,1740410902.0,2025-02-24 15:28:22
1iwrqp3,DANDELOREAN,This is gay,0,1740534122.0,2025-02-26 01:42:02
1iwrqp3,302CiD_Canada,What's the vision,1,1740419230.0,2025-02-24 17:47:10
1iwrqp3,MASTER-0F-NONE,It’s CODM look at banner in back.,1,1740398921.0,2025-02-24 12:08:41
