post_id,author,body,score,created_utc,date
1k9iec0,HeavyBigdean,👋,3,1745802809.0,2025-04-28 01:13:29
1k9iec0,enowapi-_,Just put a GTC sell order for .50 and maybe you wake up one day 500 million dollars richer.,3,1745842724.0,2025-04-28 12:18:44
1k9iec0,richman678,Well i have millions of shib coin!!!,2,1745846942.0,2025-04-28 13:29:02
1k9iec0,SlashRModFail,Future millionaire,3,1745800816.0,2025-04-28 00:40:16
1k9iec0,thekdt,I have 10 million Shibas baby,1,1746541858.0,2025-05-06 14:30:58
1k9iec0,Badboykillar,"Bro, that’s not even the right Shiba Inu token",1,1745924888.0,2025-04-29 11:08:08
1k9iec0,Jealous_Soup_620,lol it only lets me go up to 1 penny,2,1745891966.0,2025-04-29 01:59:26
1k9iec0,PoomanJoo,This sh*ts fake as Trump. Of course he fcked that up,1,1746004884.0,2025-04-30 09:21:24
1k9iec0,Jealous_Soup_620,"Being a hater gets you nowhere in life, also what do I gain from faking how much Shib I got?🤨",1,1746509459.0,2025-05-06 05:30:59
1k9iec0,De4con,"Yeah but like, $10m is still nothing to shake a stick at lol",1,1746303102.0,2025-05-03 20:11:42
1k9iec0,Jealous_Soup_620,Facts. I’m not mad at $10m at all that’s life changing money. Just knowing I held through all the noise makes it even better. Blessings either way.,2,1746341178.0,2025-05-04 06:46:18
1k9iec0,Scared_Brilliant6410,"$10M is critical mass for basically what would be F U money. You could probably get $450-$500K income from dividends forever and never draw on the initial investment. Thats new cars, nice house, nice travel forever.",2,1746503556.0,2025-05-06 03:52:36
1k9iec0,Jealous_Soup_620,"I was thinking that and you gave me confirmation, thank u🙏",1,1746509531.0,2025-05-06 05:32:11
