post_id,author,body,score,created_utc,date
1k8fnur,TheGDC33,Breakdown looking right 🦊🪖,28,1745682161.0,2025-04-26 15:42:41
1k8fnur,Suspicious_Wonder320,It is possible! I believe in it,14,1745687342.0,2025-04-26 17:09:02
1k8fnur,W-D-Goldbeard,💯Billion be the goal 🐶🏴‍☠️🫡,11,1745696751.0,2025-04-26 19:45:51
1k8fnur,Unique_Opposite2026,Together we Kendu the impossible!,10,1745695620.0,2025-04-26 19:27:00
1k8fnur,Less_Ad_9631,Between 1-10B in 2025 would be great!  I want to go to the Dubai party,9,1745699693.0,2025-04-26 20:34:53
1k8fnur,jefferino-1,"And just for reference, what other meme coins actually hit the 1 billion dollar mark?",8,1745702349.0,2025-04-26 21:19:09
1k8fnur,insegniah1,We kendu it all 😤,7,1745727193.0,2025-04-27 04:13:13
1k8fnur,David0422,My speculative guess would be 10 billion.,4,1745760865.0,2025-04-27 13:34:25
1k8fnur,Tryptamine_Mind,"$0,1 would be great ahahaah",1,1745834638.0,2025-04-28 10:03:58
1k8fnur,AdFancy513,🔥✅,1,1745963953.0,2025-04-29 21:59:13
1k8fnur,jbraden,They're called unicorns for that reason.,1,1745794696.0,2025-04-27 22:58:16
1k8fevj,Drainflowartist,Yes it will be -we gotta shout it from the rooftops all!,2,1745783151.0,2025-04-27 19:45:51
1k8d9eh,RegardedQt314,doing great! started a new job so have also been busy as of late but continue to DCA into Kendu and contribute when i can.    happy to have you back legend 🫵🦊,15,1745677026.0,2025-04-26 14:17:06
1k8d9eh,TheGDC33,Great to see you back. Glad you have some time off uni now and hope you are well. I can't complain myself. Ready for things to really heat up. I am hoping this is the real party or at least close to the start,13,1745679523.0,2025-04-26 14:58:43
1k8d9eh,CHARLIEFORTHEBOYS,Welcome back and great time to DCA!,7,1745687213.0,2025-04-26 17:06:53
1k8d9eh,Lalph-Rauren,Doing great 😎🧡,4,1745703784.0,2025-04-26 21:43:04
1k8d9eh,W-D-Goldbeard,Welcome back matie 'nd great work 🫡🏴‍☠️,2,1745766092.0,2025-04-27 15:01:32
1k8d9eh,Naive_Chipmunk_3850,join in....you are never late WAGMI💪💪,1,1745676769.0,2025-04-26 14:12:49
1k85stj,Vegas_42,The right part of the chart is missing.,18,1745649171.0,2025-04-26 06:32:51
1k85stj,NordicNirvana,"Sorry it is not accurate,,,it was just for fun!,,,I'll be more precise with the numbers next time 👍",5,1745680651.0,2025-04-26 15:17:31
1k85stj,TheGDC33,This chart is awful...how is it possible that it is so inaccurate?,5,1745670965.0,2025-04-26 12:36:05
1k85stj,insegniah1,> 10 billy 🥰,3,1745727212.0,2025-04-27 04:13:32
1k85stj,skillmattic,I00 BILLION 😎,3,1745729944.0,2025-04-27 04:59:04
1k85stj,Emotional-Bee-1271,At least one billion,1,1745926892.0,2025-04-29 11:41:32
1k85stj,NordicNirvana,"Hahaha,,,ofcourse,,,apologies for my short vision 😆",6,1745652421.0,2025-04-26 07:27:01
1k85stj,Vegas_42,"I'm sorry to bring that to you. But look at the 50M and the 10B marketcap. That's a 200x. But the price does only 6x. Don't get me wrong, I'd love to be a multi-millionaire at a 6x price, but...  I appreciate your mindset, but I don't trust your statistical skills🤣🤣🤣",6,1745656771.0,2025-04-26 08:39:31
1k7yc3p,Doltnummer,I think he are already a holder ngl,9,1745624211.0,2025-04-25 23:36:51
1k7yc3p,TheGDC33,DU it!,6,1745621891.0,2025-04-25 22:58:11
1k7yc3p,bigboydesomo,Done   https://x.com/Kendusendu1210/status/1915995457127420290,3,1745643910.0,2025-04-26 05:05:10
1k7yc3p,CHARLIEFORTHEBOYS,We need confirmation!,7,1745630271.0,2025-04-26 01:17:51
1k7yc3p,Doltnummer,He maybe want to become a anonymous billionere hahaha because we are going to billions baby that is confirmed.,4,1745630702.0,2025-04-26 01:25:02
1k7vvfb,rrwaaaawrr,Come on people we are losing to fart boy 😭,2,1745672794.0,2025-04-26 13:06:34
