post_id,author,body,score,created_utc,date
1jycd1e,SolSuperboss,Thank you for your service sir,8,1744565076.0,2025-04-13 17:24:36
1jycd1e,phi_curious,Hahaha number five reminds me of something 😭😭😂,7,1744563853.0,2025-04-13 17:04:13
1jycd1e,Vegas_42,Thanks for the update. 18k holders so close,8,1744565736.0,2025-04-13 17:35:36
1jycd1e,howtotechsimplified,"Some nice activity, like to see where we go the coming months 👀",3,1744571983.0,2025-04-13 19:19:43
1jycd1e,Tortich70,🐳🐳🐳,5,1744569223.0,2025-04-13 18:33:43
1jy2avl,soFinished,A martini,10,1744529856.0,2025-04-13 07:37:36
1jy2avl,Manwithoutanyplan,Nadine's.,8,1744535021.0,2025-04-13 09:03:41
1jy2avl,SolSuperboss,Have a good Sunday! Back to the grind tommorow 😍,6,1744535940.0,2025-04-13 09:19:00
1jy2avl,KenduCoffee,With Easter a week from now.. Hot a̶n̶d̶ cross!,6,1744530119.0,2025-04-13 07:41:59
1jy2avl,Agreeable_Compote_68,Well normally I wouldn’t eat buns for breakfast…..,5,1744547438.0,2025-04-13 12:30:38
1jy2avl,RegardedQt314,"i dont know what a breakfast bun is, but sourdough toast for breakfast is always a good choice",4,1744552870.0,2025-04-13 14:01:10
1jy2avl,phi_curious,That’s an interesting bun. Is that sourdough or not?,6,1744531497.0,2025-04-13 08:04:57
1jy2avl,phi_curious,Does she like to bake?,4,1744548371.0,2025-04-13 12:46:11
1jy2avl,phi_curious,"You too, hope you have a funday sunday.",5,1744548336.0,2025-04-13 12:45:36
1jy2avl,phi_curious,"And with a good cup of coffee :D I received mine btw, have not yet tried it yet. Need to make a proper unpacking video.",6,1744556224.0,2025-04-13 14:57:04
1jy2avl,phi_curious,When do you eat them? 😁 And what is your go to breakfast?,4,1744547650.0,2025-04-13 12:34:10
1jy2avl,Potlimitcrypto,Exceptions to every rule!,1,1744565775.0,2025-04-13 17:36:15
1jy2avl,phi_curious,maybe it is a regional expression haha...what do you have on your toast?,4,1744556308.0,2025-04-13 14:58:28
1jy2avl,RegardedQt314,what you have to do is butter up the toast and then have a few fried eggs runny yolks so you can dip the toast in the yolk. that's my preferred.   what kind of breakfast buns do you like?,3,1744556535.0,2025-04-13 15:02:15
1jy2avl,phi_curious,"this is how my grandfather and my mom always have their eggs on Sundays - kind of :D I like it too...and honestly I love anything made with lye, like i lye roll or a lye croissant, and usually eating that with gruyere cheese...I guess I used buns interchangeably with rolls in my post, and I really meant baked goods haha",3,1744557104.0,2025-04-13 15:11:44
1jy2avl,RegardedQt314,"honestly some kind of savory baked good and cheese is always a good combination, you've got good taste 🤤  lol yeah i kind of knew what you meant, i just dont hear that expression in the us very often if at all.",3,1744559079.0,2025-04-13 15:44:39
1jy2avl,phi_curious,I honestly don’t know anymore where i picked it up lol…and yeah I looooove cheese 😍😍,2,1744562521.0,2025-04-13 16:42:01
1jxub59,HamsterDunce,Bump!  Dust off all the alts and run this one up.,10,1744501897.0,2025-04-12 23:51:37
1jxub59,SolSuperboss,Smashed 🥰,5,1744529303.0,2025-04-13 07:28:23
