post_id,author,body,score,created_utc,date
1k0p8ji,Kriem,400M 🔥,18,1744824312.0,2025-04-16 17:25:12
1k0p8ji,Alytology,A gentleman never reveals his numbers,33,1744823359.0,2025-04-16 17:09:19
1k0p8ji,ArtInfinite5179,Around 300mil and will be buying a hell of a lot more by summer time,10,1744822905.0,2025-04-16 17:01:45
1k0p8ji,Local_Doubt_4029,"10,000,000,000....and i been holding since 21.",8,1744829439.0,2025-04-16 18:50:39
1k0p8ji,ranger7six,"I’m holding but won’t say how much because it’s my business not anyone else’s. I respect others amount they have regardless of it is in the trillions, billions, millions or dust. Not my business but thanks for being apart of SHIB. Happy Wednesday!",19,1744823369.0,2025-04-16 17:09:29
1k0p8ji,just_that_1guy_,101 mil,4,1744823923.0,2025-04-16 17:18:43
1k0p8ji,hippofire,At least a dozen,4,1744824560.0,2025-04-16 17:29:20
1k0p8ji,Representative_Fix40,1.2B,3,1744864614.0,2025-04-17 04:36:54
1k0p8ji,DefiniteAuthority,"If it moons, I’ll have enough to buy Greenland 🇬🇱 and still have a little left over for a chunk of Canada.🇨🇦",6,1744855911.0,2025-04-17 02:11:51
1k0p8ji,InevitableEducation,200 million,3,1744824430.0,2025-04-16 17:27:10
1k0p8ji,BIA_RIGGS,"300,000,000 about a thousand bucks worth from a few years ago",3,1744826164.0,2025-04-16 17:56:04
1k0p8ji,deliciousdips,Many manys,3,1744860049.0,2025-04-17 03:20:49
1k0p8ji,Scary_Psychology_285,Waiting to be a bil-naire,2,1744823348.0,2025-04-16 17:09:08
1k0p8ji,PrimalPolarBear,260M,2,1744826776.0,2025-04-16 18:06:16
1k0p8ji,Agreeable_Use_8670,4.1 mil,2,1744861509.0,2025-04-17 03:45:09
1k0p8ji,Some-Championship259,550k left. The rest are with XRP.,2,1744922256.0,2025-04-17 20:37:36
1k0p8ji,timmy_gp367,2 with 6 zeros,2,1744924260.0,2025-04-17 21:11:00
1k0p8ji,MarsSpun,35mils 💰👽💰,2,1744945571.0,2025-04-18 03:06:11
1k0p8ji,Sherrsh,150 million. You never know 🤌🏽,2,1744982831.0,2025-04-18 13:27:11
1k0p8ji,EuroBH,quit holding and sell sell and buy buy burn some shib! Contribute to the burn!,2,1744983252.0,2025-04-18 13:34:12
1k0p8ji,nycstockup,What’s a good entry to get in ? I’m thinking about buying,2,1745084480.0,2025-04-19 17:41:20
1k0p8ji,fatalpapaya,3 mill,2,1744824768.0,2025-04-16 17:32:48
1k0p8ji,ForsakenTrifle2042,"93,000,000 and waiting till Friday to buy another 10-15 million lol",3,1744822573.0,2025-04-16 16:56:13
1k0p8ji,Active-Magician8008,1,14,1744822897.0,2025-04-16 17:01:37
1k0p8ji,checkchasingjunkie,Enough!,1,1744824789.0,2025-04-16 17:33:09
1k0p8ji,Troublemaker55104,"13,000,000",1,1744825404.0,2025-04-16 17:43:24
1k0p8ji,Psychological-Hulk,☝️,1,1744825625.0,2025-04-16 17:47:05
1k0p8ji,moondog__,A bunch,1,1744826243.0,2025-04-16 17:57:23
1k0p8ji,mfinn999,"I lost all my crypto in a boating accident, but I'm still holding.",1,1744826880.0,2025-04-16 18:08:00
1k0p8ji,ketsikomi,69,1,1744827306.0,2025-04-16 18:15:06
1k0p8ji,Traditional-Bat4959,Me,1,1744831508.0,2025-04-16 19:25:08
1k0p8ji,Sure_Reflection_7542,100mil,1,1744832437.0,2025-04-16 19:40:37
1k0p8ji,GoldGas2554,100,1,1744832540.0,2025-04-16 19:42:20
1k0p8ji,HeavyBigdean,A Bill.,1,1744832936.0,2025-04-16 19:48:56
1k0p8ji,Useful_Emphasis6150,Multi millions only,1,1744833730.0,2025-04-16 20:02:10
1k0p8ji,Lazic21,"💎🙌🏽 75,855,675.07405913 SHIB",1,1744834041.0,2025-04-16 20:07:21
1k0p8ji,Bitter_Damage6186,8 mill,1,1744838991.0,2025-04-16 21:29:51
1k0p8ji,One_Resolution3515,Enough,1,1744845859.0,2025-04-16 23:24:19
1k0p8ji,jacquestrap66,I almost have a whole one! 3/4 and buying strong! While we are discussing each other's finances I would like to know exactly how much you have invested in relation to your earnings. Please detail your purchases and why you made them.,1,1744847432.0,2025-04-16 23:50:32
1k0p8ji,scumola,19m,1,1744852619.0,2025-04-17 01:16:59
1k0p8ji,Environmental-ADHD,I don’t even know anymore,1,1744853678.0,2025-04-17 01:34:38
1k0p8ji,Massive-Cod-1024,1B,1,1744871832.0,2025-04-17 06:37:12
1k0p8ji,thebigboss88,100M,1,1744888617.0,2025-04-17 11:16:57
1k0p8ji,shidenkakashi,118M,1,1744896566.0,2025-04-17 13:29:26
1k0p8ji,mood-park,5,1,1744898272.0,2025-04-17 13:57:52
1k0p8ji,stegosaurusterpenes,.37 shares of shib,1,1744910972.0,2025-04-17 17:29:32
1k0p8ji,MrSwiftCoyote,12 million,1,1744917185.0,2025-04-17 19:13:05
1k0p8ji,fatporkchop2712,Enough to buy a Lambo when it hits $10,1,1744937170.0,2025-04-18 00:46:10
1k0p8ji,Brandine04,"INFINITY AND BEYOND!  Okay, maybe not that much.",1,1744963412.0,2025-04-18 08:03:32
1k0p8ji,Crokok,About 2,1,1744968326.0,2025-04-18 09:25:26
1k0p8ji,Od-london,🙌🏾  Not enough,1,1744972798.0,2025-04-18 10:39:58
1k0p8ji,Tiny_Opening8536,🙌,1,1745095627.0,2025-04-19 20:47:07
1k0p8ji,Snoo_74135,About 50 million,1,1745105566.0,2025-04-19 23:32:46
1k0p8ji,BoxerDaddy1,"More than some, less than others",1,1745199529.0,2025-04-21 01:38:49
1k0p8ji,mr_mago85,333m,1,1745204880.0,2025-04-21 03:08:00
1k0p8ji,Bigboi142,About 100 mil 💪🙏,1,1745333603.0,2025-04-22 14:53:23
1k0p8ji,ExpertNext5328,🤦🏾‍♂️,1,1745419599.0,2025-04-23 14:46:39
1k0p8ji,NationalPea8375,Might as well flush your money down the toilet instead,0,1744848259.0,2025-04-17 00:04:19
1k0p8ji,MortgageNo7433,1 shib when will I be rich?,0,1744863335.0,2025-04-17 04:15:35
1k0p8ji,LinesideOne,Definitely holding billions hahaha,10,1744823575.0,2025-04-16 17:12:55
1k0p8ji,Catharsiscult,"Ugh. I agree with you, but some people on this forum will robustly attack you with great Vigor for suggesting this.",1,1745005760.0,2025-04-18 19:49:20
1k0p8ji,BONERFLEX_,![gif](giphy|uTXYobporQzfVYgfbL|downsized),9,1744823193.0,2025-04-16 17:06:33
