post_id,author,body,score,created_utc,date
1h0ua28,shmeatymeat,CAW,2,1732754705.0,2024-11-28 00:45:05
1h0ua28,DeepInTheSheep,Oh don’t worry. You’ll definitely lose investing in Shib….,0,1732690172.0,2024-11-27 06:49:32
1h0ua28,CRYPTOTAXEA,No. We will see SHIB go back above 0.00003 again. The issue is that one is only looking at a 20-30% return. Pretty boring for crypto.,0,1732841939.0,2024-11-29 00:58:59
1h0bgrv,Back_2_Lumby,"Why are you guys still trading crypto on stock platforms, there is no pre market in crypto lol.",23,1732627126.0,2024-11-26 13:18:46
1h0bgrv,digitalpotlicker,Very true kind of hard to have a pre market in a market that runs 24 hours. This is not the stock or the forex markets. I do miss Forex and it can be fun at times.,3,1732632379.0,2024-11-26 14:46:19
1h0bgrv,FreshExtent8720,There is no pre market crypto is 24/7,7,1732629265.0,2024-11-26 13:54:25
1h0bgrv,obliterate_reality,lmao,2,1732631258.0,2024-11-26 14:27:38
1h0bgrv,Colorado_Trader,To the moon 🌙,2,1732638880.0,2024-11-26 16:34:40
1h0bgrv,Electrical-Mango-871,"Diamond hands, bro",2,1732640615.0,2024-11-26 17:03:35
1h0bgrv,digitalpotlicker,"Maybe it will get to a decent buying zone only time will tell. If she drops, I won't cry. I will just be loading and loading.",1,1732632278.0,2024-11-26 14:44:38
1h0bgrv,michaeljai24,Yes,1,1732652267.0,2024-11-26 20:17:47
1h0bgrv,Jamm3dTo3,Lmao every day is a day for new investors. Shiba isn’t losing a decimal any time in the next few years.,1,1732656376.0,2024-11-26 21:26:16
1h0bgrv,OutsideYourWorld,"""Investors.""",1,1732671226.0,2024-11-27 01:33:46
1h0bgrv,JEDidntKillHimself69,"I mean, DCA is the way",1,1732679297.0,2024-11-27 03:48:17
1h0bgrv,TonyMontana00404,Scam coin,1,1732683513.0,2024-11-27 04:58:33
1h0bgrv,DesignerSink1185,"Say it with me, ""6 percent ain't shit""",1,1732813168.0,2024-11-28 16:59:28
1h0bgrv,celer_et_audax,Typo on the post title. I suspect autocorrect changed gamblers to investors.,0,1732675906.0,2024-11-27 02:51:46
1h0bgrv,Redneck-Jedi,Black agnus is the way to go,1,1732866130.0,2024-11-29 07:42:10
1gzqggx,TacticalCountryCoder,"New favorite post, seems to be the most accurate lol...",11,1732563242.0,2024-11-25 19:34:02
